"longitude","latitude","housingMedianAge","totalRooms","totalBedrooms","population","households","medianIncome","medianHouseValue"
-119.01,35.34,44,1730,343,782,278,3.0208,63700
-118.21,34.06,30,511,153,1152,149,2.3611,156800
-118.03,34.06,24,2343,834,3537,824,2.1094,135200
-117.13,32.58,27,1417,373,814,348,2.3603,195300
-116.94,32.85,31,1293,232,599,228,4.7578,161000
-117.71,34.1,52,567,152,2688,126,1.875,212500
-117.98,34.04,34,2547,537,2108,498,3.4722,154600
-117.79,34.07,33,1694,333,1689,301,3.7583,116300
-117.72,33.51,17,3617,597,1176,571,5.133,324000
-117.37,33.2,19,928,317,845,319,1.6318,187500
-117.06,32.69,9,521,111,491,110,5.1305,158900
-120.01,38.92,23,964,246,485,198,1.7188,96100
-117.01,32.77,24,2311,536,1005,525,2.9,185200
-117.13,32.63,10,7374,1157,1900,794,8.7991,478500
-122.27,38.31,44,3030,589,1373,582,2.9054,155200
-118.21,33.88,29,1976,444,1254,371,2.1782,126800
-122.52,38.53,35,1227,236,548,207,4.875,336700
-120.48,34.9,20,3842,630,2490,662,3.0559,120100
-121.5,38.49,32,4013,725,2032,675,3.3689,83400
-118.31,33.74,22,5042,974,2260,935,4.3472,351200
-118.33,34.01,47,1320,259,653,291,3.7727,193000
-122.07,37.96,34,1692,290,836,289,5.0172,197100
-122.13,38,33,2821,652,1206,640,2.5481,150800
-118.29,33.89,33,2138,567,1072,528,2.7428,208900
-117.55,33.52,15,426,62,133,45,5.136,447400
-122.03,37.28,29,3752,468,1320,471,9.8937,500001
-117.26,32.8,30,1446,385,650,344,3.744,450000
-117.05,33.26,14,3103,569,1704,539,3.7644,264700
-123.78,40.05,17,2019,496,899,347,2.1864,101900
-122.01,37.06,19,4113,767,2006,732,5.1121,308100
-120.4,37.92,22,1022,194,517,198,3.625,99400
-122.09,37.41,18,1476,473,838,415,3.575,274000
-117.14,32.72,34,2533,862,2011,778,2.1199,160400
-119.45,36.09,18,408,82,253,75,2.0313,112500
-116.39,33.82,15,11115,2257,4122,1653,2.7219,74400
-122.01,36.95,52,1217,325,508,237,2.0547,326700
-119.29,36.54,18,2581,628,2732,592,1.8429,58300
-117.93,34.08,36,1371,246,806,241,4.5078,187100
-118.32,34.03,47,1082,198,455,193,3.0132,223200
-117.69,34.07,34,4055,739,2470,753,3.8586,136000
-122.29,37.88,46,1895,442,920,425,2.9926,192100
-117.79,34.07,34,975,192,870,183,3.7933,116100
-122.23,37.77,52,769,206,612,183,2.57,72000
-122.04,36.95,36,1862,364,1080,364,4.4567,263800
-118.7,34.28,25,2377,491,1200,439,4.7083,196100
-117.68,34.01,20,7326,1555,5718,1538,3.2073,123500
-121.38,38.59,36,2253,434,1018,426,3.2596,98700
-118.35,33.84,22,13133,3680,7180,3522,3.5414,354700
-122.13,37.71,44,1421,298,609,270,3.5781,180000
-122.23,38.09,26,4397,997,2539,965,2.4875,90000
-122.16,37.75,35,667,140,406,133,3.8047,94300
-118.67,34.27,10,3753,678,1859,660,4.9946,204600
-122.3,37.9,38,2263,522,1027,509,3.5125,224200
-121.64,37.15,13,4780,798,2795,764,6.1684,288100
-122.44,37.78,52,3017,851,1588,800,3.3882,471400
-117.81,33.68,8,1964,413,913,406,5.1583,192200
-122.45,37.7,46,2193,499,1814,489,4.0125,230100
-118.19,34.03,52,1053,246,1036,249,2.1071,136700
-121.17,38.76,14,2028,255,781,251,6.5322,394000
-118.46,33.98,32,2388,591,1009,556,5.2121,466700
-121.86,37.35,35,2391,605,1886,595,2.5551,182100
-122.27,37.32,37,2607,534,1346,507,5.3951,277700
-118.28,34.03,25,1407,550,1193,472,1.2989,225000
-121.7,36.55,21,3905,583,1528,586,7.6245,336600
-117.85,33.83,26,1904,292,945,303,5.6784,232400
-122.43,37.77,52,1760,366,742,318,4.445,4e+05
-118.38,34.19,37,1434,394,1667,404,2.4375,176300
-124.11,40.93,25,2392,474,1298,461,3.5076,73600
-118.35,33.93,25,2260,692,1603,673,2.11,223300
-118.31,33.79,35,2290,563,1374,530,3.2472,254700
-118.33,33.98,28,3889,1199,3121,1046,1.8806,113900
-120.21,39.35,7,914,159,85,34,4.7917,187500
-119.33,36.31,15,1472,228,892,257,5.3909,113000
-118.08,34.09,33,2557,578,1715,530,2.9196,208800
-122.58,38.15,9,1302,177,682,190,7.5,423200
-121.94,37.3,26,4348,814,2347,810,4.7275,293000
-122.06,37.77,12,14316,2045,5781,2007,7.2634,341600
-117.43,33.93,15,4836,1368,3012,1240,2.1865,129300
-122.28,37.8,52,96,31,191,34,0.75,162500
-118.22,34.07,35,1504,477,2059,498,2.0133,145800
-118.13,33.93,38,2040,458,1775,445,3.5227,202400
-122.2,39.15,33,1064,174,434,147,3.125,108000
-118.69,34.08,23,204,40,117,41,9.7646,500001
-122.41,37.73,33,2789,567,1682,552,3.8643,276200
-122.2,37.81,45,2964,436,1067,426,6.7851,323500
-118.31,33.94,40,1323,243,684,229,3.2206,145800
-117.44,34.09,24,3477,831,2541,753,2.3682,97400
-118.43,33.98,19,8324,1590,2927,1538,7.5426,351700
-121.2,37.78,4,58,29,79,29,3.375,106300
-118.35,33.95,30,2661,765,2324,724,3.0519,137500
-119.21,34.31,22,7548,1038,2855,1008,6.729,409300
-121.75,37.29,15,1486,310,455,296,4.3365,221000
-118.19,33.78,24,225,72,439,71,2.8533,137500
-117.25,32.79,27,848,300,455,298,3.0774,275000
-122.37,37.59,39,4645,1196,2156,1113,3.4412,353800
-118.44,34,44,1462,338,821,341,2.599,362200
-118.31,33.77,20,5776,956,2757,936,6.6447,416800
-119.3,35.87,20,1934,377,1341,336,2.1434,62600
-118.45,34.06,52,204,34,1154,28,9.337,500001
-117.11,32.74,25,684,190,665,187,2.4524,90300
-117.11,32.79,16,2574,771,1129,721,3.3849,96900
-117.92,33.74,24,5321,1063,4011,1047,4.3882,189300
-118.34,33.91,8,3937,1404,2691,1142,2.4741,185700
-118.42,34.18,30,1323,353,856,333,3.3594,202200
-117.34,33.98,10,17286,4952,9851,4616,1.7579,103400
-118.36,34.04,48,1769,429,993,405,2.3214,139400
-122.31,38.27,34,1748,284,783,303,4.3585,194400
-119.7,36.8,31,1746,321,1186,360,2.6932,66400
-122.18,37.72,45,1498,313,1003,305,3.8047,156700
-121.29,37.96,48,1778,541,1237,462,1.3438,103100
-117.84,34.11,17,3499,621,1911,621,4.8894,191700
-122.24,38.01,11,3751,565,1949,555,5.7862,269400
-121.27,38.14,33,3557,894,2659,894,2.2883,86900
-121.37,38.7,18,3938,649,1861,606,3.6484,95000
-118.44,34.21,41,1440,325,1014,322,2.875,168600
-119.28,34.27,44,706,176,399,149,3.0089,166700
-117.7,33.62,16,9653,2000,4732,1922,3.7361,197200
-122.07,37.33,13,2173,349,891,345,8.0158,420000
-120.4,34.87,10,2197,329,1064,319,4.9766,199600
-117.22,34.44,5,4787,910,1944,806,2.6576,98500
-119.23,34.44,34,3193,664,1434,627,2.4777,260300
-121.63,39.1,22,3585,548,1757,577,4.174,100100
-122.02,36.97,29,2568,747,1743,659,1.9286,195300
-118.32,34.09,34,1478,675,1976,653,2.0557,225000
-119.73,36.76,30,1548,282,886,311,3.1,71300
-120.79,37.53,20,1417,263,853,263,3.3083,108300
-121.45,38.54,38,1865,384,1052,354,1.7891,60500
-121.28,38.02,8,1868,392,1258,389,3.175,95900
-122.45,37.77,52,1722,465,885,437,3.0906,500001
-121.99,38.26,18,921,126,368,120,6.0842,261100
-117.83,34.11,29,2671,437,1484,445,4.9844,203000
-118.22,33.83,43,1426,272,871,276,3.7083,175200
-118.03,34.06,31,1513,389,1396,364,2.4706,170600
-117.57,33.87,27,1786,287,939,278,5.1929,165000
-118.54,34.38,18,2096,309,1044,328,6.8299,262100
-117.13,32.79,35,1458,262,723,257,4.2098,174100
-117.27,33.02,21,2144,340,928,344,5.798,286100
-121.48,39.1,19,2043,421,1018,390,2.5952,92400
-117.97,34.14,15,3595,964,1839,877,2.6014,150300
-120.64,35.15,7,7922,1442,2863,1197,4.849,275000
-121.47,38.68,19,946,182,474,173,5.0155,97300
-118.11,34.06,18,2609,721,2221,703,2.3224,192300
-117.49,34.02,21,3736,738,2021,640,4.4545,142400
-121.83,37.25,17,2332,637,1636,623,3.1932,123400
-117.11,32.57,32,2723,586,1702,562,3.3371,140500
-118.21,33.93,33,2739,801,3423,741,2.2847,132700
-122.16,37.73,52,1114,206,425,207,2.5625,175000
-117.15,32.8,23,2395,476,2284,488,3.7292,146300
-118.06,33.8,21,2196,504,1215,477,4.8,196900
-117.68,35.03,28,2969,648,1644,570,3.4338,54900
-121.93,37.22,21,4872,594,1811,560,9.3834,500001
-118.06,34.09,38,2036,388,1096,371,4.0625,262500
-117.87,34.1,25,2208,477,1084,424,3.775,191700
-121.42,37.76,18,5501,1051,2964,1009,4.1855,162100
-121.49,38.56,52,1777,368,624,350,3.6729,137800
-120.95,37.62,11,4981,814,1934,686,3.7041,174800
-122.26,37.83,52,1443,311,660,292,3.0125,184400
-122.08,37.38,36,782,130,348,128,6.828,383900
-117.95,33.79,34,2584,408,1233,405,5.6935,218300
-118.54,34.26,22,5303,838,2372,807,5.6912,311800
-121.36,38.04,9,2167,370,1290,351,5.0285,148200
-118.32,33.91,35,881,159,605,170,3.6654,184500
-122.18,37.7,35,2562,554,1398,525,3.3906,178900
-122.37,40.52,18,4547,774,2269,766,3.7896,98100
-117.25,32.82,19,5255,762,1773,725,7.8013,474000
-117.33,34.06,42,530,123,390,124,1.0469,67000
-118,34.03,25,6909,1154,3912,1121,5.257,226100
-118.31,33.72,26,2711,508,1372,459,4.1451,326700
-117.69,36.13,25,1709,439,632,292,1.7868,45500
-122.25,37.48,37,3507,569,1663,608,5.0863,440300
-118.26,33.97,44,1246,308,1031,295,1.9556,96300
-117.34,34.13,29,1494,286,991,280,2.125,70600
-122.5,37.75,45,1672,344,838,314,4.1419,291500
-121.4,38.62,28,3671,886,1733,820,2.2292,113200
-118.09,34.04,18,5580,1369,3842,1276,3.6512,168500
-120.63,37.36,16,1605,282,866,284,4.0694,110200
-118.4,33.89,36,2127,314,807,306,8.1596,500001
-117.53,34.06,18,5605,1303,4028,1145,2.9386,116400
-121.78,37.24,17,2123,341,1067,339,6.0062,262700
-117.12,32.71,33,1256,331,1315,321,1.9286,78500
-118.38,34.17,33,1588,454,739,392,2.8208,238500
-119.31,34.7,19,961,218,479,138,3.3438,156300
-119.37,36.19,24,1306,266,889,276,2.4922,66100
-117.01,32.77,34,3330,723,1592,656,2.6678,164200
-122.26,37.8,20,2373,779,1659,676,1.6929,115000
-120.01,38.92,25,1758,357,689,278,2.675,104200
-118.86,34.16,16,1509,216,578,235,10.2614,410800
-118.35,34.06,48,3551,826,1601,827,3.2279,4e+05
-122.77,38.39,35,2611,475,1293,463,2.75,197500
-117.59,33.88,7,3586,959,2695,877,2.4387,117000
-117.92,33.61,18,1538,425,425,288,5.3369,312500
-123.34,39.1,24,5372,1051,3002,992,3.0652,131100
-118.11,33.97,33,2125,500,1672,476,3.6397,166600
-118.33,34.04,33,1806,444,1161,393,2.5927,161500
-122.47,38.6,20,1036,202,589,194,5.3698,303300
-119.72,34.77,35,2469,553,1168,427,2.4583,62100
-117.37,33.98,52,201,44,130,24,2.025,125000
-118.24,34.21,32,3817,886,1888,829,3.5777,245600
-121.49,38.51,18,700,169,260,128,2.9219,152900
-117.38,34.13,23,1326,300,722,263,2.1856,107800
-122.28,37.8,38,684,176,344,155,2.0114,131300
-118.18,33.94,44,1337,245,968,240,3.4688,183600
-122.03,37.27,25,4460,553,1608,561,10.7958,500001
-118.31,36.94,35,2563,530,861,371,2.325,80600
-118.35,34.07,52,2315,356,894,345,4.1328,500001
-120.92,37.59,26,1705,279,642,236,2.6591,180500
-121.87,37.29,18,1892,568,974,553,2.3715,228000
-121.98,37.96,22,2987,563,1420,540,3.65,204100
-119.01,36.05,27,1127,294,839,276,1.3807,53100
-118.4,34.05,26,4473,923,1518,805,5.0762,500001
-118.32,33.87,28,3763,762,1967,724,5.3244,271900
-121.56,39.51,46,1885,385,871,347,1.6352,53100
-118.11,34.06,30,1547,436,1700,410,2.5488,187500
-121.38,38.68,35,1643,298,831,305,4.0673,84200
-122.47,37.72,47,1176,286,564,258,3.2059,350000
-118.29,34.08,43,3056,1345,3920,1304,1.925,3e+05
-119.16,34.95,14,4054,787,1581,579,3.0882,148200
-117.74,34.05,30,1185,317,1466,302,2.625,94300
-120.45,34.94,24,1702,447,1240,417,2.4091,115500
-118.14,34.18,52,1700,317,996,329,3.9688,175000
-117.36,34.54,7,3940,764,2140,711,3.0357,91300
-122.08,37.6,10,3046,678,2056,628,3.9022,191700
-117.01,32.75,26,4038,706,2065,687,3.9545,178100
-117.09,32.69,34,1469,267,1031,267,3.4583,112700
-121.34,38,32,3877,687,1642,647,4.0444,129200
-118.03,33.83,34,3203,653,2072,691,4.225,198400
-117.87,34.12,34,1004,220,772,217,3.8571,174500
-117.11,32.58,28,1869,407,1074,344,2.5988,135600
-118.08,34.09,34,1823,457,1485,401,3.7222,207200
-117.33,33.16,29,3559,552,1533,545,4.0585,245500
-118.29,34.03,38,1501,437,1777,441,2.0848,135200
-121.22,38.78,8,3418,514,1312,409,6.3914,218000
-118.11,34.07,46,1130,229,698,209,5.2719,244400
-119.15,34.83,6,8733,1600,2006,736,4.5724,168400
-117.08,32.67,31,3008,764,2088,757,2.5662,118200
-122.24,37.76,52,2504,516,979,472,3.4762,244000
-118.3,33.94,36,2041,531,1390,464,2.0114,99300
-122.44,38.57,26,2101,390,2171,360,3.6429,159700
-117.23,33.21,34,544,108,348,127,4.125,164600
-122.17,37.88,32,3633,508,1393,506,7.6917,401800
-121.93,36.62,39,869,173,406,165,4.0313,253800
-118.36,34.04,49,995,184,462,194,2.7917,242000
-117.05,33.29,17,1800,312,891,281,7.0177,267600
-120.46,37.29,30,2972,635,1940,590,2.3594,72300
-118.4,34.06,52,1871,326,646,284,8.2961,500001
-117.97,33.99,22,5284,982,2613,932,4.7332,289900
-120.8,38.51,23,1001,195,369,157,3.125,96400
-118.36,34.17,31,1939,505,1584,466,2.5234,199500
-122.22,37.86,21,7099,1106,2401,1138,8.3014,358500
-117.16,32.78,24,3566,765,1697,722,3.6375,178600
-117.01,32.81,21,4203,618,1620,600,5.3441,193500
-117.91,33.63,32,1122,233,557,223,3.5388,407000
-117.08,32.73,36,1158,218,619,233,3.6125,122500
-119.23,36.45,36,1508,323,1283,312,2.1205,60000
-121.36,38.61,35,2355,365,993,354,5.0492,144100
-118.37,34.08,52,1466,254,600,253,5.7524,393600
-118.08,33.89,28,1035,275,1545,269,3.0357,123400
-117.89,34.07,32,2374,450,1580,427,3.8837,200300
-118.12,33.84,37,2706,462,1331,476,5.0719,220000
-117.3,34.09,40,1051,244,745,243,2.1842,75200
-117.13,33.15,15,2241,381,997,390,3.4833,193200
-118.37,34.07,39,2309,526,870,546,3.1677,453400
-121.36,38.56,17,6225,938,3064,947,5.2881,138000
-120.04,39.24,30,2369,469,510,213,2.65,123800
-122.14,37.76,34,1513,231,545,211,5.5701,252800
-117.93,34.09,35,1891,353,1093,382,4.0167,165500
-121.08,38.67,10,2499,331,1040,333,6.844,239600
-121.98,37.8,16,2498,330,1027,343,8.155,343700
-117.29,33.72,19,2248,427,1207,368,2.817,110000
-116.97,32.83,23,149,32,101,34,2.6458,112500
-117.7,33.6,25,1321,295,396,278,3.1131,77100
-121.34,38.67,34,1503,264,731,285,4.0352,118500
-118,34.07,34,1696,456,1609,426,2.25,138500
-118.26,34.07,30,929,238,763,214,2.5227,187500
-118.38,33.97,43,2715,458,1151,434,7.4897,362600
-118.31,33.94,44,1854,367,976,335,3.6583,126700
-122.42,40.6,5,2614,433,1275,411,3.4464,122900
-118.85,34.19,27,2287,320,967,321,6.5162,349400
-118.33,34.01,43,2227,564,956,472,2.0217,187500
-118.02,34.02,21,5992,986,2647,969,5.2405,302400
-121.99,37.37,27,1797,538,1610,531,4.2422,237500
-118.27,33.99,35,932,294,1153,282,1.4886,1e+05
-117.15,32.91,14,1259,238,889,247,4.9464,174800
-118.12,34.04,34,2103,427,1355,434,4.5795,235300
-118.49,34.03,31,4949,1293,1985,1244,4.252,436700
-117.95,34.14,13,3859,710,2283,759,4.5594,184500
-121.05,38.92,34,2144,372,899,378,3.3021,158800
-117.13,32.71,35,614,180,691,164,1.6953,81300
-118.2,33.93,38,1626,307,1280,295,3.5313,146500
-118.21,34.18,14,2672,335,1113,318,12.1579,500001
-116.26,33.72,10,9404,1827,3208,1283,3.1086,105800
-118.52,34.21,34,1663,299,762,282,5.1265,211000
-122.39,37.76,52,2316,468,1047,476,4.5057,321600
-118.12,34.7,7,4915,885,2833,874,4.3229,130000
-118.76,34.26,26,1929,293,1067,320,5.4038,222100
-118.1,33.95,27,1666,365,995,354,4.5694,204300
-117.4,33.97,38,1383,238,649,232,5.0194,148900
-121.11,37.74,11,3886,599,1605,529,4.4213,182700
-122.26,38.36,25,1821,344,349,179,6.9931,398800
-118.39,33.85,24,4373,871,1830,824,5.7128,366200
-121.96,37.1,20,922,155,361,135,6.3617,331500
-115.54,32.79,30,752,194,733,186,1.6607,56100
-121.28,38.14,37,3278,623,1431,575,3.3987,99500
-120.43,34.89,30,1979,342,999,320,5.0286,158000
-118.38,34.08,30,4524,1312,1910,1243,2.8889,335300
-122.03,37.83,24,5948,738,1997,710,9.8708,500001
-116.86,32.87,17,5799,921,2630,843,5.0524,285400
-117.03,32.7,19,2304,572,2010,556,2.2866,109900
-118.04,34.17,52,1885,401,764,373,4.0385,265700
-122.36,40.57,31,431,90,231,78,2.184,77300
-121.33,38.77,3,20214,3559,8361,3112,4.2259,169300
-118.27,33.83,34,1124,245,717,242,3.1667,186900
-117.14,32.74,47,1494,327,689,304,3.125,172700
-118.99,35.24,40,282,59,213,71,2.35,91700
-122.39,37.58,36,6026,852,2314,892,7.8997,500001
-123.81,39.31,23,2754,577,887,432,3.3654,225000
-122.15,37.68,30,2261,443,929,383,4.2841,213400
-121.88,37.32,30,1242,338,1438,325,2.6607,169300
-118.44,34.04,31,2670,662,1535,631,3.0714,347800
-121.64,40.9,24,2237,434,834,318,1.7538,90300
-118.01,34.08,30,2281,522,1969,500,3.6531,166300
-118.09,34.07,31,1054,252,1032,258,2.3424,188500
-122.14,37.75,36,690,105,299,109,4.0313,195500
-122.42,37.75,52,801,272,639,259,2.1971,275000
-118.29,33.8,21,9944,1623,4185,1582,4.526,329400
-116.99,33.01,11,1412,185,529,166,7.7517,500001
-122.71,38.35,11,2242,699,1203,642,2.3464,104200
-118.61,34.59,5,4028,896,2062,826,4.0579,167100
-120.92,37.7,24,527,112,270,112,1.6172,156300
-121.29,38.76,12,1198,174,443,170,6.0097,187500
-122.1,38.24,13,7367,1042,3193,983,5.3102,195000
-117.24,32.81,34,2420,391,917,392,6.5881,394400
-116.94,32.8,28,3042,729,1964,703,2.4141,137500
-122.35,37.96,34,1428,335,1272,319,2.5461,93900
-121.93,37.25,21,1354,289,639,273,4.5333,234200
-118.29,34.02,21,1641,491,1526,453,2.087,141300
-118.22,34.07,36,839,250,1079,245,1.7463,158300
-118.44,34.02,39,3278,632,1321,617,6.2917,465700
-118.29,34.04,31,700,299,1272,298,2.1542,128100
-121.39,38.69,30,2897,506,1508,478,3.865,88400
-121.35,38.61,27,3900,776,1549,761,2.7788,115700
-122.26,40.19,35,2467,469,1194,444,2.0425,63700
-118.28,34.03,45,943,289,953,238,2.0673,151600
-117.82,33.77,32,2308,301,967,320,7.0565,324600
-122.24,37.8,52,888,168,360,175,2.1944,211500
-118.16,33.97,23,1516,457,1977,435,2.3068,157800
-118.54,34.26,23,4960,592,1929,586,10.9052,500001
-120.4,34.95,8,1885,286,835,290,5.0206,261000
-122.28,37.49,25,7335,1157,2626,1049,6.5475,500001
-117.69,33.6,16,2205,393,1333,402,3.475,279500
-121.21,39.24,7,4194,673,1355,566,4.3702,226100
-117.2,32.79,34,757,212,409,222,3.2312,192200
-118.37,33.95,35,924,349,1376,358,2.2297,262500
-122.26,37.54,5,3264,442,1607,453,9.1415,500001
-121.13,38.87,48,1127,188,530,186,3.0917,128100
-118.29,34,52,2579,494,1558,458,2.0809,109600
-118.34,34.05,52,2530,458,1122,449,3.9167,321600
-118.29,34.04,44,1941,579,2049,535,2.0405,143000
-121.37,38.66,9,3184,779,1929,769,2.3844,86000
-118.55,34.18,32,3011,529,1287,525,5.0605,311000
-118.86,35.9,38,298,55,161,47,4.125,71300
-119.82,34.45,24,3592,533,1683,528,6.7247,333800
-119.35,35.59,14,2719,502,1497,457,3.176,71800
-118.22,34.13,52,791,174,501,162,3.3542,178100
-118.01,34.07,22,6311,1572,6666,1456,2.9334,182600
-117.96,33.69,20,3123,441,1319,432,6.091,290400
-120.4,38,17,2098,370,912,354,2.6544,112600
-118.35,34.17,44,2572,613,1280,570,3.5583,232000
-121.82,37.98,13,3995,605,1969,607,5.0164,165200
-122.29,37.87,50,1829,536,1129,516,2.6684,185600
-121,37.68,29,2911,445,1170,460,4.9904,158100
-117.02,32.81,14,3173,599,1451,585,3.7292,182200
-117.94,33.74,24,4248,840,3118,798,4.2222,207200
-121.29,38.89,10,653,120,407,146,3.3889,110800
-121.93,37.49,5,1150,311,648,245,3.5714,3e+05
-117.37,33.19,33,2205,453,1138,439,2.8819,208600
-117.69,33.55,4,1764,220,705,224,8.3275,384200
-120.43,35.17,16,947,163,477,137,3.851,315000
-118.31,33.74,36,2464,472,1111,457,4.5074,350000
-117.9,33.63,26,4486,554,1598,549,10.1454,500001
-118.29,33.81,19,7023,1538,3993,1412,5.0532,218200
-121.88,37.34,40,1547,625,1493,543,1.2887,212500
-121.45,38.52,37,1477,321,888,312,2.5592,70300
-122.16,37.47,33,3687,852,3091,852,2.6506,162600
-118.37,34.04,43,888,170,514,161,3.1827,202800
-122.46,37.73,52,2673,349,876,338,7.8476,500001
-119,35.35,35,1164,277,992,284,1.4015,48700
-118.21,34.05,47,722,235,930,226,2.5455,114300
-122.23,40.2,17,762,138,322,139,4.2917,128800
-122.48,37.69,43,2661,455,1384,456,4.2421,257500
-117.91,33.66,26,5761,1326,2681,1116,4.0341,243300
-118.42,34.18,31,2887,646,1626,637,3.6745,335500
-116.91,33.75,13,10886,2127,4266,1955,2.3169,123400
-118.22,33.91,28,1847,500,2263,473,1.5161,103200
-118.3,34.17,16,1353,398,1211,357,3.1551,205000
-122.37,40.55,26,1435,234,544,232,2.6705,136700
-119.19,36.14,41,759,140,408,129,3.9,85900
-118.11,34.14,44,3298,615,1417,643,4.1324,434800
-119.32,36.3,14,1680,343,931,350,2.7336,89200
-122.14,37.43,52,1944,308,696,293,8.2664,500001
-121.72,37.98,5,7105,1143,3523,1088,5.0468,168800
-119.29,36.31,34,1439,253,607,223,3.0972,82800
-118.1,33.98,34,1357,310,1042,287,3.4083,156700
-123.02,38.54,35,2157,487,768,322,3.2315,136900
-118.31,33.94,41,1353,286,751,250,2.7401,131700
-119.27,36.05,29,1016,174,481,140,2.2917,112500
-121.01,37.74,14,2368,297,796,301,8.7783,435000
-119,35.36,39,896,217,805,197,1.25,42500
-120.42,34.96,14,2069,343,1240,338,4.5066,149800
-117.83,33.89,25,1737,270,840,265,4.625,245700
-119.35,36.52,39,3027,608,2199,592,2.6445,62000
-118.38,33.89,35,1778,330,732,312,6.5745,379300
-117.76,33.72,15,941,266,366,248,4.3636,148400
-120.74,37.33,30,2390,470,1409,428,2.1484,81300
-121.18,38.83,15,4488,859,2114,805,2.9484,124400
-118.71,34.28,27,2911,562,1773,580,4.6528,186600
-118.28,33.99,38,1454,323,1098,297,1.5109,104000
-122.27,37.82,52,1630,456,1162,400,1.2475,104200
-117.22,32.81,24,730,196,335,203,3.5078,362500
-120.89,35.37,29,2046,588,846,410,1.65,227300
-117.14,32.7,48,510,180,545,132,1.8008,86500
-118.06,33.89,26,2483,412,1538,449,5.1104,220500
-120.31,37.29,36,969,206,732,175,1.5938,57600
-122.04,37.35,28,3250,485,1328,473,7.4729,431600
-121.63,38.67,34,431,85,391,77,2.625,225000
-121.88,37.26,13,1893,487,1018,464,3.8047,204700
-122.15,37.71,18,5778,1526,2441,1352,3.1682,202700
-121.42,38.54,29,2358,493,1071,470,2.925,94300
-117.68,33.48,15,1786,299,727,293,5.0527,231400
-118.1,34.01,23,1724,576,1336,542,1.3365,183300
-120.51,41.35,16,2843,564,892,386,2.5074,69100
-119.35,36.16,21,2751,602,1496,489,2.3882,49200
-117.97,33.68,23,1722,316,865,309,4.6452,273800
-118.3,34.09,32,2202,674,2178,635,2.0307,226700
-121.45,38.62,37,1534,315,1147,322,2.5643,59800
-121.66,36.67,40,2878,592,1444,564,3.1439,192300
-118.43,33.9,27,1536,377,553,326,5.4088,500001
-121.4,36.83,11,3701,739,1749,654,3.067,207900
-118.85,34.27,50,187,33,130,35,3.3438,500001
-118.06,34.01,34,1962,396,1488,332,3.9091,155100
-121.94,37.75,17,2559,370,1238,377,6.2781,269800
-117.05,32.56,17,985,233,811,223,2.875,134500
-118.28,33.82,26,4586,1042,3680,1027,4.174,205100
-121.78,38,8,2371,375,1094,396,5.3245,174500
-118.26,33.91,39,967,256,903,256,1.9038,93100
-120.43,34.9,27,2019,354,1029,346,3.5391,144700
-119.53,34.38,22,2323,727,1301,478,2.7864,3e+05
-121,37.69,18,3469,661,1452,628,3.4079,147500
-119.26,34.27,40,2528,572,1318,549,3.6413,212700
-122.29,37.82,49,135,29,86,23,6.1183,75000
