rating,name,postal_code,city,state,latitude,longitude,review_count,cuisine,WheelchairAccessible,WiFi,BusinessAcceptsCreditCards,Alcohol,NoiseLevel,RestaurantsPriceRange2,RestaurantsAttire,Smoking,RestaurantsReservations,OutdoorSeating,GoodForKids,avg_word_count,wine,chocolate,sum,dim,perfect,sweet,chinese,bread,breakfast,happy,loved,selection,manager,spot,corn,dessert,fantastic,sushi,super,bbq,pastries,crust,brunch,taco,perfectly,dish,asked,wonderful,phoenix,rice,waitress,flavors,mesa,bobby,highly,enjoyed,pho,local,flay,worst,fried,chef,croissant,cool,bakery,horrible,bianco,shop,bacon,cream,absolutely,salsa,spicy,hour,yelp,pittsburgh,enjoy,macarons,prices,italian,feel,friends,list,primanti,ingredients,tea,roasted,light,rude,pork,wings,lobster,ribs,places,chips,roll,terrible,pasta,mexican,cake,yummy,appetizer,ambiance,brisket,friend,cooked,seating,cute,outside,different,flavorful,free,unique,told,salmon,options,lux,town,delivery,huge
0,BJ's Restaurant & Brewhouse,15241,Upper Saint Clair,PA,40.3461911,-80.056564,52,Bars,yes,free,yes,full_bar,average,2,casual,no,no,no,yes,134.7884615,1,2,0,0,5,1,0,5,0,3,1,5,7,0,0,1,1,0,3,1,0,1,0,2,1,11,10,2,1,1,19,0,0,0,0,0,0,1,0,0,1,0,0,1,0,4,0,0,1,8,3,1,3,8,1,3,1,0,3,0,2,1,1,1,0,3,4,1,1,0,2,0,1,1,8,0,6,1,0,0,0,3,0,7,8,3,5,0,2,3,1,6,0,12,4,5,0,2,0,5
0,Tavern In The Wall,15215,Pittsburgh,PA,40.49046,-79.904612,16,Coffee & Tea,yes,free,yes,full_bar,average,2,casual,no,no,yes,yes,98.5625,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,3,0,0,3,0,0,0,0,1,0,0,0,1,1,0,0,0,2,1,3,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,3,0,1,0,1,0,1,0,1,1,2
1,Asian Fusion Kitchen,89139,Las Vegas,NV,36.0553391,-115.2259983,75,Fast Food,yes,no,yes,none,quiet,1,casual,no,no,no,yes,75.17333333,0,0,0,0,9,11,37,0,0,5,2,0,0,5,0,0,2,1,8,0,0,0,0,0,6,12,5,0,0,26,3,1,0,0,4,2,0,2,0,0,26,1,0,1,0,1,0,0,0,6,1,0,4,0,8,0,2,0,5,0,2,3,1,0,2,0,0,2,0,8,4,0,0,5,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,3,1,1,0,2,0,2,0,2,3,10
1,Original ChopShop,85225,Chandler,AZ,33.30202484,-111.8420258,240,Bakeries,yes,free,yes,beer_and_wine,average,2,casual,outdoor,no,yes,yes,87.00416667,9,2,1,0,12,22,0,17,34,14,19,6,7,18,2,2,5,0,18,6,2,0,3,0,3,4,17,6,1,26,0,7,0,0,8,10,0,6,0,1,2,0,0,6,0,2,0,30,3,0,8,1,4,2,1,0,12,0,10,0,20,14,4,0,15,21,3,9,4,0,0,0,0,11,2,0,4,0,0,0,11,0,5,0,18,5,18,19,9,8,8,27,3,8,0,36,0,9,0,6
0,Wai Wai Chinese Cuisine,15224,Pittsburgh,PA,40.4620394,-79.9491655,106,Chinese,yes,no,yes,none,quiet,1,casual,no,no,no,yes,105.5283019,3,0,0,2,4,7,115,0,0,9,5,2,2,12,2,0,4,2,11,1,0,0,0,0,2,17,8,0,1,25,4,0,0,0,4,4,0,2,0,7,25,0,0,0,0,3,0,0,0,4,0,0,5,3,1,5,1,0,14,0,7,2,6,0,2,18,0,3,3,6,0,1,2,13,0,15,4,0,0,0,2,0,0,0,1,4,0,1,0,7,4,1,0,9,0,5,0,2,46,7
1,Harry Buffalo,44107,Lakewood,OH,41.481281,-81.827344,72,Sandwiches,yes,free,yes,full_bar,average,2,casual,no,no,no,yes,84.83333333,0,0,0,0,6,1,0,7,0,5,2,4,6,5,0,0,3,0,4,7,0,0,0,4,1,2,1,0,0,0,3,0,0,0,2,2,0,6,0,0,5,0,0,7,0,0,0,0,0,0,0,1,1,3,0,0,2,0,2,0,5,6,1,0,0,0,0,0,0,4,24,0,0,4,2,1,0,0,0,0,1,1,2,1,6,0,1,2,1,5,2,4,1,1,0,3,0,1,0,8
1,Oregano's Pizza Bistro,85234,Gilbert,AZ,33.355969,-111.7900143,303,Bars,yes,no,yes,full_bar,average,2,casual,outdoor,no,yes,yes,112.2145215,8,15,1,0,7,7,0,58,1,17,17,6,35,7,0,27,13,0,16,5,0,91,0,2,4,64,24,12,7,0,19,5,10,0,3,9,0,2,0,14,5,0,0,8,0,3,2,1,8,17,5,1,18,44,2,0,14,0,6,55,16,17,8,0,3,0,1,4,12,0,48,1,0,24,0,5,4,70,2,0,16,14,3,0,10,7,9,5,31,12,4,16,6,35,0,9,0,14,0,41
0,Spacoli's Pizza and Wings,85281,Tempe,AZ,33.4497074,-111.9269618,31,Bars,yes,free,yes,none,quiet,1,casual,outdoor,yes,no,yes,81.64516129,0,0,0,0,2,1,0,9,0,1,0,0,1,0,0,0,0,0,2,2,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,0,5,0,0,1,0,0,1,0,0,0,0,0,10,0,0,1,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,1,2,0,6,0,0,0,1,18,2
0,Chin Chin,89109,Las Vegas,NV,36.10274085,-115.1744441,477,Fast Food,yes,free,yes,full_bar,average,2,casual,no,yes,no,yes,91.48427673,6,14,23,22,17,34,197,1,156,22,18,30,43,11,3,14,18,173,27,24,4,1,14,0,4,67,33,13,0,161,32,6,0,0,17,21,4,4,0,15,109,19,1,8,1,16,0,0,20,10,13,0,52,8,21,0,9,0,32,3,14,16,5,0,4,10,2,6,6,55,0,0,7,14,0,73,10,1,1,13,14,17,1,0,19,14,0,6,3,20,11,26,5,21,6,28,0,7,0,19
0,Jimmy John's,89102,Las Vegas,NV,36.1590906,-115.1721079,65,Burgers,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,86.12307692,0,0,1,0,3,1,0,25,0,0,0,2,2,1,0,0,0,0,5,0,0,0,0,0,1,1,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,4,1,0,0,0,2,9,2,0,0,0,5,0,0,1,4,0,0,0,0,3,5,0,0,0,0,0,4,0,0,0,2,0,1,0,4,5,1,3,0,5,0,1,0,2,20,1
0,PT's,89102,Las Vegas,NV,36.1266315,-115.1994302,67,Coffee & Tea,yes,no,yes,full_bar,loud,2,casual,yes,no,no,no,96.3880597,0,0,0,0,2,0,0,0,1,34,1,2,1,10,0,0,1,1,1,1,0,3,0,0,0,0,5,0,0,0,5,0,0,1,1,4,1,3,0,5,1,0,0,10,0,4,0,0,0,0,1,0,2,32,2,0,3,0,7,1,3,12,2,0,1,0,1,1,4,1,4,0,0,2,0,0,1,0,0,0,1,1,1,0,9,1,4,0,1,1,0,3,0,2,0,0,0,5,0,1
1,Memo's Cafe,85282,Tempe,AZ,33.406601,-111.9075196,19,Italian,yes,free,yes,none,very_loud,1,casual,yes,yes,yes,yes,105.6842105,0,0,0,1,3,0,0,0,0,0,2,2,1,5,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,2,0,2,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
0,Cracker Barrel Old Country Store,28054,Gastonia,NC,35.2691841,-81.1474341,25,Bars,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,82.44,0,0,0,0,1,1,0,0,7,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,5,0,0,2,6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,Leonardo's Pizza,44333,Fairlawn,OH,41.1328355,-81.6140538,16,Bars,yes,no,yes,none,quiet,2,casual,outdoor,no,no,yes,63.5,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1
1,Riazzi's Italian Garden,85282,Tempe,AZ,33.3999122,-111.939982,123,Chinese,yes,no,yes,full_bar,quiet,2,casual,no,yes,yes,yes,117.9674797,12,0,0,0,11,4,0,40,0,4,4,1,4,5,0,5,6,0,4,0,0,0,0,0,7,13,7,6,4,0,2,5,0,0,6,12,0,7,0,4,7,5,0,4,1,3,0,1,0,8,4,0,4,4,4,0,9,0,12,84,10,12,7,0,5,1,0,0,2,0,0,0,0,9,0,0,1,35,0,0,4,3,7,0,9,10,0,1,9,10,2,2,3,7,0,1,0,10,2,6
0,Brewster's,44087,Twinsburg,OH,41.3073874,-81.4374126,52,Mexican,yes,free,yes,full_bar,average,2,casual,outdoor,yes,yes,yes,97.92307692,0,0,0,1,2,5,0,3,1,0,1,10,1,1,0,0,2,0,0,1,0,0,0,0,4,3,6,1,0,0,2,2,0,0,1,1,0,1,0,1,3,2,0,0,0,0,0,0,8,0,2,0,0,1,2,0,5,0,6,0,6,2,2,0,2,0,0,2,1,1,7,12,0,1,3,2,0,2,0,0,1,5,0,1,1,5,0,1,4,1,1,1,0,2,0,3,0,1,0,3
1,Jimmy Hula's,85282,Tempe,AZ,33.40769791,-111.9571635,39,Bakeries,yes,no,yes,none,average,2,casual,outdoor,no,yes,yes,88.84615385,0,0,0,0,1,2,0,2,3,3,3,0,1,1,7,0,2,0,4,2,0,0,0,19,1,0,0,0,0,0,4,0,0,0,3,1,0,1,0,1,1,0,0,5,0,0,0,3,1,0,4,3,1,1,1,0,1,0,0,0,3,1,0,0,0,0,1,0,0,4,0,0,0,1,2,0,3,0,6,0,2,0,2,0,0,0,0,0,2,2,3,1,1,1,0,1,0,0,0,0
1,Bertha's Café,85018,Phoenix,AZ,33.4957384,-112.014814,308,Bakeries,yes,free,yes,none,average,1,casual,outdoor,no,yes,yes,96.59415584,0,45,1,0,29,29,0,53,131,12,21,15,0,37,0,21,14,0,14,0,8,6,2,0,8,2,5,20,25,0,0,14,0,0,10,21,0,17,0,1,3,0,1,4,19,2,0,18,22,16,11,0,5,5,13,0,16,0,23,2,22,8,5,0,17,18,44,6,2,0,0,0,0,20,22,11,1,13,1,14,26,0,4,0,24,5,12,23,15,8,5,11,6,9,0,8,0,19,1,15
1,How Lee Chinese Food,15217,Pittsburgh,PA,40.4378528,-79.9195345,194,Coffee & Tea,yes,no,yes,none,average,2,casual,outdoor,yes,no,yes,105.6649485,0,0,0,0,7,15,185,0,0,16,7,1,0,9,1,0,5,0,11,0,0,0,0,0,6,60,10,5,1,42,7,4,0,0,10,2,1,1,0,5,51,5,0,2,0,1,0,0,1,3,6,0,125,7,9,63,7,0,16,0,3,16,0,0,4,10,0,5,2,48,0,0,0,20,0,8,4,0,0,0,5,11,2,0,16,26,3,0,5,13,10,2,1,9,0,9,0,0,37,13
0,Buffalo Wild Wings,53704,Madison,WI,43.12616206,-89.30636091,41,Bars,yes,free,yes,full_bar,loud,2,casual,no,no,yes,yes,82.6097561,0,1,0,0,1,0,0,0,0,0,0,3,6,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,9,2,0,0,1,0,0,1,0,3,0,0,0,1,0,2,0,0,0,0,0,0,3,3,1,0,1,0,1,0,0,1,0,0,0,0,0,2,1,0,31,0,0,3,4,0,2,0,0,1,1,0,0,0,1,2,1,0,2,3,0,1,0,1,0,0,0,3,1,0
1,Sarita a Restaurant,44107,Lakewood,OH,41.4769739,-81.7968365,42,Sandwiches,yes,free,yes,full_bar,average,2,casual,no,yes,yes,no,124.8333333,3,1,0,0,7,4,0,14,0,17,4,1,3,2,2,6,9,0,2,0,0,2,0,1,1,5,2,5,0,2,1,1,0,0,0,9,0,1,0,0,7,6,0,1,0,0,0,0,1,2,1,4,1,17,0,0,3,0,3,0,2,2,4,0,3,0,1,3,0,6,2,3,2,0,0,0,1,3,0,1,1,4,3,0,2,4,3,1,4,2,3,1,1,0,1,4,0,0,0,1
1,R-Time At Rene's,15035,East Mc Keesport,PA,40.3830336,-79.8103114,7,Italian,yes,free,yes,full_bar,average,2,casual,no,yes,no,yes,53.85714286,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,Waffles Cafe,89084,North Las Vegas,NV,36.28587536,-115.1791102,185,Bars,yes,free,yes,none,average,1,casual,outdoor,no,yes,yes,78.43783784,0,10,0,0,12,27,1,4,76,7,12,7,2,11,0,4,4,0,20,6,0,1,8,0,5,4,3,7,0,0,1,3,0,0,4,4,0,2,0,0,1,1,0,5,0,1,0,3,30,29,9,0,6,7,11,0,6,0,18,0,15,7,0,0,1,19,0,3,0,0,4,0,0,5,8,0,3,0,0,0,9,0,3,0,6,11,3,7,8,16,1,12,5,6,0,10,0,8,0,5
0,Starbucks,85022,Phoenix,AZ,33.63906524,-112.0642319,3,Burgers,yes,no,yes,none,average,2,casual,outdoor,no,yes,yes,51.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Dutch Bros Coffee,85013,Phoenix,AZ,33.5094883,-112.0742698,220,Chinese,yes,no,yes,none,average,1,casual,no,no,yes,yes,83.93636364,0,13,1,0,9,21,0,0,3,27,5,3,2,9,0,2,3,0,39,0,3,0,0,0,1,0,16,3,9,0,0,4,0,0,4,1,0,3,0,0,0,0,0,8,1,4,0,13,0,9,4,0,0,3,6,0,9,0,10,2,15,7,2,0,0,13,2,2,2,0,0,0,0,8,0,1,0,0,0,0,11,0,0,0,7,0,2,5,4,4,1,33,1,13,0,3,3,6,0,6
0,Tower Pizzeria,89104,Las Vegas,NV,36.1476947,-115.1563056,21,Coffee & Tea,yes,no,yes,beer_and_wine,average,2,casual,outdoor,no,no,yes,81.9047619,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,1,0,0,1,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,1,1,1,3,0,0,0,0,0,0,1,2
0,Chipotle Mexican Grill,85297,Gilbert,AZ,33.28181649,-111.7888702,39,Sandwiches,yes,no,yes,beer_and_wine,average,1,casual,outdoor,no,yes,yes,77.38461538,0,0,0,0,0,0,0,0,0,2,0,0,5,1,1,0,0,0,3,0,0,0,0,1,1,0,1,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,2,3,0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,2,0,5,0,1,0,0,0,0,0,2
1,Jet's Pizza,44129,Parma,OH,41.4156417,-81.7319338,17,Chinese,yes,no,yes,none,average,1,casual,no,no,no,yes,74.70588235,0,0,0,0,1,0,0,7,0,2,3,0,0,1,0,1,1,0,1,0,0,5,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0
0,Diamond Men's Club,44113,Cleveland,OH,41.4932298,-81.7021267,10,Bars,yes,free,yes,full_bar,loud,2,casual,outdoor,yes,yes,no,99.5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
1,La Palapa,89101,Las Vegas,NV,36.1871651,-115.1166748,31,Coffee & Tea,yes,no,yes,beer_and_wine,loud,2,casual,outdoor,yes,no,yes,97.32258065,0,0,0,0,2,2,0,0,0,0,1,0,0,2,0,1,4,0,5,0,0,0,0,6,0,0,1,0,0,6,5,0,0,0,1,3,0,0,0,0,6,0,0,1,0,0,0,0,0,2,0,3,2,0,0,0,3,0,3,0,0,2,2,0,0,1,0,3,0,0,1,0,0,3,1,0,0,0,18,0,0,1,0,0,3,0,0,0,3,0,2,0,1,0,0,2,0,6,0,3
0,The Brink Lounge,53703,Madison,WI,43.0798171,-89.3762962,26,Italian,yes,free,yes,full_bar,average,2,casual,no,no,yes,yes,114.5769231,3,1,0,1,2,0,0,2,0,4,1,6,0,2,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,0,0,1,0,1,1,0,0,1,0,2,0,4
1,Culver's,85210,Mesa,AZ,33.379974,-111.8395326,119,Bakeries,yes,free,yes,none,average,1,casual,outdoor,no,yes,yes,101.3865546,0,7,0,0,3,4,0,4,0,4,1,5,0,3,1,11,2,0,7,0,0,0,0,1,1,0,5,1,3,0,0,3,9,0,1,1,0,3,0,2,10,0,0,5,0,4,0,0,9,36,4,0,2,1,6,0,3,0,6,0,9,2,2,0,1,6,2,0,1,2,0,0,0,15,0,0,1,0,0,1,7,0,0,0,1,4,4,0,2,15,1,15,2,2,0,5,0,1,0,1
1,Doolittles Woodfire Grill,53704,Madison,WI,43.12599591,-89.30790486,101,Coffee & Tea,yes,free,yes,full_bar,average,2,casual,no,yes,yes,yes,111.2772277,21,2,0,0,6,8,0,14,0,4,7,11,12,3,1,10,10,0,4,7,0,1,0,0,4,3,9,5,0,6,11,0,0,0,4,16,0,2,0,2,4,0,0,3,0,1,0,0,2,1,5,0,1,5,2,0,5,0,15,1,6,7,4,0,2,0,11,1,2,8,16,0,15,3,1,0,2,5,0,2,2,3,4,0,2,11,14,1,11,5,9,10,2,10,7,7,0,5,0,1
0,Sonic Drive-In,85307,Glendale,AZ,33.5364338,-112.3555955,8,Sandwiches,yes,no,yes,none,average,1,casual,outdoor,no,yes,yes,71.5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,Romano's Farmers Market & Deli,44133,North Royalton,OH,41.344825,-81.7353169,6,Fast Food,yes,free,yes,none,average,1,casual,no,no,no,yes,55,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,Steel Cactus,15232,Pittsburgh,PA,40.45136191,-79.93359755,197,Bars,yes,no,yes,full_bar,average,2,casual,outdoor,yes,yes,no,122.4822335,6,1,0,0,6,18,1,0,8,61,7,13,14,12,17,6,10,0,9,0,0,0,18,32,3,2,16,4,0,33,19,2,0,0,5,11,0,1,0,7,2,1,0,19,0,11,0,0,4,10,8,54,7,54,6,16,20,0,11,0,11,28,8,0,1,2,2,1,9,2,0,2,0,11,55,0,11,0,87,0,4,10,5,2,15,5,14,3,7,15,5,7,2,16,1,11,0,5,0,14
1,Oregano's Pizza Bistro,85308,Glendale,AZ,33.6388197,-112.2041817,252,Burgers,yes,no,yes,full_bar,average,2,casual,outdoor,no,yes,yes,111.1984127,8,14,0,1,9,6,0,46,0,14,8,3,20,6,1,21,9,0,16,4,0,63,0,1,1,52,26,13,15,0,33,3,0,0,7,3,0,5,0,9,1,6,0,9,0,5,0,0,2,10,16,0,8,61,2,0,18,0,7,25,8,11,8,0,4,1,3,1,4,0,28,0,0,11,2,0,1,64,1,0,11,10,5,0,8,11,7,1,11,16,6,6,0,38,0,4,0,10,0,26
0,Firehouse Subs,85284,Tempe,AZ,33.34773856,-111.9638784,3,Sandwiches,yes,free,yes,none,average,2,casual,outdoor,no,yes,yes,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,Sammy's Woodfired Pizza and Grill,89113,Las Vegas,NV,36.063237,-115.252315,198,Coffee & Tea,yes,no,yes,beer_and_wine,average,2,casual,outdoor,yes,yes,yes,97.67171717,28,1,1,0,8,9,3,24,1,59,7,6,9,15,4,15,14,0,8,13,0,35,1,2,6,11,9,6,0,0,24,8,0,0,8,11,0,5,0,1,4,1,0,3,0,0,0,0,1,8,5,1,6,48,4,0,6,0,14,2,4,8,7,0,5,7,6,9,3,1,0,11,0,10,0,0,3,12,1,0,7,15,7,0,14,5,3,2,8,9,8,26,4,11,5,16,0,4,0,12
0,Popeyes,89118,Las Vegas,NV,36.0615876,-115.2431583,57,Bars,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,98.19298246,0,0,0,0,0,2,0,0,0,1,1,0,10,1,1,0,0,0,2,2,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,7,0,0,0,0,3,0,15,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,3,1,2,0,0,3,1,0,0,8,0,2,0,1,1,2
0,Starbucks,89148,Las Vegas,NV,36.0773631,-115.2980509,6,Chinese,yes,free,yes,none,average,1,casual,no,no,yes,yes,143.6666667,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0
1,King Coffee,85281,Tempe,AZ,33.4185276,-111.9402862,45,Coffee & Tea,yes,free,yes,none,average,1,casual,outdoor,no,yes,no,62.71111111,0,2,0,0,3,0,0,0,0,3,2,0,0,6,0,1,5,0,12,0,4,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,8,0,0,0,0,2,2,0,0,0,14,0,2,1,0,0,0,1,0,1,0,3,0,1,3,0,0,0,7,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,1,0,1,6,1,2,2,2,0,2,0,3,0,2,0,0
1,Payard Pâtisserie & Bistro,89109,Las Vegas,NV,36.11724286,-115.1750136,589,Bars,yes,no,yes,none,average,2,casual,outdoor,no,no,yes,120.533107,14,299,1,1,79,112,0,55,257,19,22,23,22,33,0,122,22,1,25,0,158,20,63,0,40,27,46,28,0,8,16,61,0,0,19,30,0,8,0,3,12,55,196,7,52,3,0,59,19,94,20,1,1,9,35,0,22,177,36,6,29,24,7,0,9,27,9,46,12,2,0,84,5,31,8,4,10,0,1,46,58,17,7,0,55,19,21,26,44,30,18,26,6,21,25,21,0,10,0,25
1,Tag Bar,89109,Las Vegas,NV,36.11763049,-115.1723184,37,Mexican,yes,free,yes,full_bar,average,2,casual,yes,no,no,yes,86.43243243,0,0,0,0,0,0,0,0,0,1,1,24,2,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,3,0,1,0,5,0,3,0,0,0,3
1,Jersey Mike's Subs,85254,Scottsdale,AZ,33.580839,-111.926848,35,Bars,yes,no,yes,none,loud,1,casual,outdoor,no,yes,yes,74.8,2,0,0,0,0,4,0,13,0,2,0,0,5,1,1,0,2,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,1,0,4,0,0,1,1,0,0,0,0,2,0,0,2,2,0,0,0,3,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,5,0,0,0,3,0,1
0,Panda Express,89109,Las Vegas,NV,36.1035296,-115.1723424,29,Italian,no,no,yes,none,very_loud,1,casual,outdoor,no,no,yes,98.27586207,0,0,0,0,2,1,9,0,0,2,0,0,1,2,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,8,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,2,0,3,0,3,0,1,0,0,0,0
0,Pizza Hut,53715,Madison,WI,43.0613553,-89.4010849,3,Burgers,no,free,yes,none,average,1,casual,outdoor,no,no,no,120.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0
1,Fat City Bar and Grill,61820,Champaign,IL,40.110967,-88.242733,5,Bars,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,83.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
